Stored energy [MWh],SoC [-],Charge [MWh],Discharge [MWh],Day-ahead buy [MWh],Day-ahead sell [MWh],FCR Capacity [MW],aFRR Capacity POS [MW],aFRR Capacity NEG [MW]
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
4.024800000000001,0.9,0.0,0.0,0.0,0.0,1.118,0.0,0.0
